"insee","id_sdis","id_gestion","ref_terr","type_pei","diam_pei","diam_cana","date_mes","situation","press_stat","press_dyn","debit","date_ct","deci","prec","x","y","lon","lat"
"74212",NULL,"GRAND ANNECY","GL05","PI","100","100",NULL," ","8.2","1","55","2020-10-20","OUI","05","958446.37","6546649.94","6.33860","45.97039"
"74212",NULL,"GRAND ANNECY","GL06","PI","100","100",NULL," ","7.5","2","60","2020-10-20","OUI","05","958520.66","6546345.45","6.33940","45.96762"
"74212",NULL,"GRAND ANNECY","GL07","PI",NULL,"100",NULL," ","9.8","2.2","60","2020-10-20","OUI","05","959354.37","6546915.99","6.35046","45.97244"
"74213","83405","GRAND ANNECY","P01","PI","100",NULL,NULL,"ROUTE DES CREUSETTES","6.5","6","60","2024-07-24","OUI","01","938951.99","6539943.92","6.08366","45.91719"
"74213","79002","GRAND ANNECY","P02","PI","100",NULL,NULL,"POISY (VOIE RAPIDE DE)","6.5","5.6","60","2024-07-25","OUI","01","938881.32","6539835.77","6.08270","45.91624"
"74213","72927","GRAND ANNECY","P03","PI","100",NULL,NULL,"POISY (VOIE RAPIDE DE)","6.3","4.5","60","2024-07-25","OUI","01","938888.42","6539601.00","6.08267","45.91412"
"74213","72926","GRAND ANNECY","P05","PI","100",NULL,NULL,"N°28 (VOIE COMMUNALE)","6.4","1","56","2024-07-24","OUI","01","938947.16","6539561.96","6.08341","45.91375"
"74213","74433","GRAND ANNECY","P06","PI","100",NULL,"1980-01-01","N°28 (VOIE COMMUNALE)","6.5","3.2","60","2024-07-24","OUI","01","938977.18","6539445.16","6.08373","45.91269"
"74213","74019","GRAND ANNECY","P07","PI","65",NULL,"1960-01-01","ROUTE DES CREUSETTES","6.6","1","20","2024-07-25","OUI","01","938781.92","6539850.47","6.08142","45.91641"
"74213","81776","GRAND ANNECY","P08","PI",NULL,NULL,NULL,"ROUTE DES CREUSETTES","6.3","5.5","60","2024-07-26","OUI","01","938778.47","6539781.06","6.08134","45.91578"
"74213","74018","GRAND ANNECY","P09","PI","65",NULL,"1965-01-01","IMPASSE PARIS SAVOIE","6.3","34","34","2024-07-25","OUI","01","938707.67","6539944.90","6.08051","45.91728"
"74213","63507","GRAND ANNECY","P09BIS","PI","100","100","2008-01-01","RUE LOUIS PASTEUR","6.2","5.2","60","2024-07-25","OUI","05","938617.42","6539814.24","6.07928","45.91614"
"74213","83057","GRAND ANNECY","P09QTER","PI","100","100","2008-01-01","RUE LOUIS PASTEUR","5.9","4.3","60","2024-07-25","OUI","05","938511.25","6539573.88","6.07779","45.91401"
"74213","78836","GRAND ANNECY","P09TER","PI","100","100","2008-01-01","RUE LOUIS PASTEUR","6","4.7","60","2024-07-25","OUI","05","938530.38","6539720.17","6.07811","45.91532"
"74213","80235","GRAND ANNECY","P10","PI",NULL,NULL,"1980-01-01","CHEMIN DU CHAMP MIEVRE","5.7","4.2","60","2024-07-25","OUI","01","938624.18","6539879.91","6.07940","45.91673"
"74213","74280","GRAND ANNECY","P100","PI","100","100","1999-01-01","CHEMIN DU LAVOIR","7.8","1","48","2024-07-24","OUI","01","936401.87","6539146.90","6.05039","45.91091"
"74213","74784","GRAND ANNECY","P101","PI",NULL,"100","1988-01-01","CHEMIN DE BOURGOGNE","7.1","2.3","60","2024-07-23","OUI","01","936504.64","6539272.43","6.05177","45.91200"
"74213","74781","GRAND ANNECY","P102","PI",NULL,NULL,NULL,"ROUTE DE RONZY","5.3","1","21","2024-07-23","OUI","01","936125.82","6538863.91","6.04669","45.90846"
"74213","74420","GRAND ANNECY","P103","PI",NULL,NULL,"1970-01-01","ROUTE DE MOIRY","8","1","60","2024-07-23","OUI","01","936487.65","6539621.15","6.05173","45.91515"
"74213","74422","GRAND ANNECY","P104","PI","100",NULL,"2000-01-01","CHEMIN DE LA COURBASSIERE","5.8","1","43","2024-07-23","OUI","01","936357.80","6539638.94","6.05006","45.91535"
"74213","64729","GRAND ANNECY","P105","PI","100","100",NULL,"CHEMIN DE LA POSSESSION","6.6","1","56","2024-07-23","OUI","01","936522.08","6539828.93","6.05228","45.91700"
"74213","74423","GRAND ANNECY","P106","PI",NULL,NULL,"1970-01-01","CHEMIN DE LA POSSESSION","5.6","1","59","2024-07-23","OUI","01","936562.73","6539988.10","6.05288","45.91842"
"74213","80018","GRAND ANNECY","P107","PI","80",NULL,NULL,"ROUTE DES EPINETTES","5.5","1","38","2024-07-23","OUI","01","936590.44","6539582.53","6.05304","45.91476"
"74213","80216","GRAND ANNECY","P108","PI",NULL,NULL,"1975-01-01","CHEMIN DU COTEAU","8","3.2","60","2024-07-23","OUI","01","936719.13","6540016.44","6.05491","45.91862"
"74213","64926","GRAND ANNECY","P109","PI","80","60","1975-01-01","IMPASSE DES SORBIERS","7","1","44","2024-07-23","OUI","01","936640.27","6539965.37","6.05387","45.91819"
"74213","74017","GRAND ANNECY","P11","PI",NULL,NULL,"1960-01-01","CHEMIN DES GREFFONS","5.5","3.5","60","2024-07-25","OUI","01","938568.05","6539928.73","6.07870","45.91719"
"74213","64925","GRAND ANNECY","P110","PI",NULL,NULL,"1975-01-01","ROUTE DES EPINETTES","6.6","3.6","60","2024-07-23","OUI","01","936673.42","6540252.26","6.05444","45.92076"
"74213","79161","GRAND ANNECY","P110BIS","PI",NULL,"125","2006-10-01","ROUTE DES EPINETTES","6.5","3.3","60","2024-07-23","OUI","05","936663.74","6540218.27","6.05430","45.92046"
"74213","80019","GRAND ANNECY","P111","PI",NULL,"100",NULL,"CHEMIN DU CRET DE LA FORCAZ","5.9","3.4","60","2024-07-22","OUI","01","936650.30","6540419.94","6.05422","45.92228"
"74213","6281639","GRAND ANNECY","P111BIS","PI","100","125","2013-12-15","CHEMIN DES NOYERS","3.1","2.6","60","2024-07-22","OUI","01","936733.73","6540358.32","6.05527","45.92169"
"74213","74424","GRAND ANNECY","P112","PI","100","100","1995-01-01","CHEMIN DES RIPPES","5","1.5","60","2024-07-23","OUI","01","936570.79","6540282.85","6.05313","45.92107"
"74213","64924","GRAND ANNECY","P113","PI","100","100","2000-01-01","CHEMIN DU CRET DE LA FORCAZ","5.2","2.5","60","2024-07-22","OUI","01","936674.72","6540584.71","6.05462","45.92375"
"74213","64866","GRAND ANNECY","P114","PI","100","100",NULL,"ANCIENNE ROUTE DE MARNY","4.5","4.2","60","2024-07-22","OUI","01","936858.46","6540538.95","6.05697","45.92327"
"74213","6281798","GRAND ANNECY","P114BIS","PI",NULL,"125","2017-07-12","ANCIENNE ROUTE DE MARNY","5.6","5.3","60","2024-07-22","OUI","01","937033.86","6540597.04","6.05926","45.92374"
"74213","64282","GRAND ANNECY","P115","PI","100","110","2007-03-01","ROUTE DE MARNY","5.6","5.3","60","2024-07-22","OUI","01","937097.92","6540639.82","6.06011","45.92410"
"74213","6282216","GRAND ANNECY","P115BIS","PI","100","125","2020-06-29","ROUTE DE MARNY","5.7","5.1","60","2024-07-22","OUI","01","937144.19","6540689.59","6.06073","45.92453"
"74213",NULL,"GRAND ANNECY","P115TER","PI","100","125","2020-06-18","ROUTE DE MARNY","5.8","4.9","60","2024-07-22","OUI","01","937161.90","6540805.88","6.06101","45.92557"
"74213","64867","GRAND ANNECY","P116","PI","80",NULL,"1965-01-01","IMPASSE DES LECHETTES","5.6","1","38","2017-10-02","OUI","01","937174.23","6540536.62","6.06104","45.92314"
"74213","64281","GRAND ANNECY","P117","PI","100","100","2007-03-01","ROUTE DE MARNY","5.7","5","60","2024-07-25","OUI","01","937250.07","6540602.81","6.06205","45.92371"
"74213","","GRAND ANNECY","P118","PI","100","100","2024-11-25","PLACE DE L EGLISE",NULL,NULL,NULL,NULL,"OUI","01","937307.67","6540531.39","6.06276","45.92305"
"74213","64930","GRAND ANNECY","P119","PI","100","100","2020-11-30","ROUTE DE LOVAGNY","6","5.4","60","2024-07-25","OUI","01","937168.01","6540341.65","6.06086","45.92139"
"74213","6282367","GRAND ANNECY","P119BIS","PI","100","125","2020-04-22","ROUTE DE LOVAGNY","6.2","5.2","60","2024-07-25","OUI","01","937114.67","6540369.51","6.06019","45.92166"
"74213","74004","GRAND ANNECY","P12","PI","100","90","2018-08-01","CHEMIN DES GREFFONS","5.7","1","31","2024-07-25","OUI","01","938529.62","6539829.79","6.07816","45.91631"
"74213","80225","GRAND ANNECY","P120","PI",NULL,NULL,NULL,"RUE CHARLES PERRAULT","6.3","5","60","2024-07-25","OUI","01","937208.57","6540257.67","6.06134","45.92062"
"74213","64928","GRAND ANNECY","P121","PI","40",NULL,"1970-01-01","IMPASSE DU BOIS JOLI","3.4","1","18","2017-10-02","OUI","01","937312.67","6540593.78","6.06285","45.92361"
"74213","80020","GRAND ANNECY","P122","PI","65",NULL,"2013-02-15","ALLEE DU BOIS JOLI","5.5","1","23","2024-07-26","OUI","01","937407.26","6540581.47","6.06407","45.92347"
"74213","83338","GRAND ANNECY","P123","PI","100",NULL,NULL,"ROUTE DE MACULLY","5.8","5.2","60","2024-07-22","OUI","05","937287.78","6540691.35","6.06258","45.92450"
"74213","74806","GRAND ANNECY","P124","PI","80",NULL,NULL,"ROUTE DE LA MONTAGNE","9.7","3","60","2024-07-22","OUI","01","937185.01","6540895.03","6.06136","45.92636"
"74213",NULL,"GRAND ANNECY","P124BIS","PI","100","125","2022-04-07",NULL,"9.7","3","60","2024-07-22","OUI","01","937151.42","6540892.59","6.06092","45.92635"
"74213","80021","GRAND ANNECY","P125","PI",NULL,"125","2008-10-28","ROUTE DE LA MONTAGNE","6.8","1.3","60","2024-07-22","OUI","01","936979.36","6541112.28","6.05881","45.92839"
"74213","74818","GRAND ANNECY","P126","PI",NULL,NULL,"1990-01-01","CHEMIN D AZE","6","1","49","2024-07-22","OUI","01","936981.77","6541333.00","6.05895","45.93038"
"74213","74817","GRAND ANNECY","P127","PI",NULL,"125","2008-10-28","ROUTE DE LA MONTAGNE","5.4","1","49","2024-07-22","OUI","05","936907.07","6541278.65","6.05796","45.92991"
"74213","74820","GRAND ANNECY","P128","PI",NULL,"125",NULL,"CHEMIN DES RESSES","4","1","40","2024-07-22","OUI","01","936898.56","6541420.94","6.05793","45.93120"
"74213","74819","GRAND ANNECY","P129","PI","100","100","1970-01-01","ROUTE DU LACHAT","3","1","30","2024-07-22","OUI","01","936775.77","6541383.10","6.05632","45.93090"
"74213","65096","GRAND ANNECY","P13","PI",NULL,NULL,"1960-01-01","ROUTE DES CREUSETTES","6.3","5","60","2024-07-26","OUI","01","938746.85","6539642.10","6.08086","45.91454"
"74213","64276","GRAND ANNECY","P130","PI",NULL,NULL,"1970-01-01","CHEMIN DE CLAVIERES","3","1","34","2024-07-22","OUI","01","936686.34","6541185.95","6.05507","45.92916"
"74213","64277","GRAND ANNECY","P131","PI",NULL,NULL,NULL,"ROUTE DE MACULLY","5.4","4.4","60","2024-07-22","OUI","05","937245.11","6541291.53","6.06233","45.92991"
"74213","82287","GRAND ANNECY","P132","PI","100","100","2007-09-21","CHEMIN DE CHENELAT","5","3.4","60","2024-07-22","OUI","05","937264.80","6541482.44","6.06268","45.93162"
"74213","106927","GRAND ANNECY","P132BIS","PI","100","125","2012-09-29","CHEMIN DE POESY","4.3","1.1","60","2024-07-22","OUI","01","937082.19","6541326.94","6.06025","45.93029"
"74213","79553","GRAND ANNECY","P133","PI",NULL,"100",NULL,"CHEMIN DE CHENELAT","8.8","2.1","60","2024-07-22","OUI","01","937165.40","6541554.55","6.06143","45.93231"
"74213","79554","GRAND ANNECY","P134","PI","100","100","1997-01-01","PASSAGE DE MACULLY","4.4","2.2","60","2024-07-22","OUI","01","937334.86","6541544.79","6.06361","45.93216"
"74213","81846","GRAND ANNECY","P135","PI","150","160","2022-10-01","CHEMIN DE CHANTEPOULET","5.8","4.3","120","2024-07-22","OUI","01","937531.56","6541973.96","6.06637","45.93595"
"74213","80022","GRAND ANNECY","P135BIS","PI",NULL,NULL,"2008-12-01","ROUTE DE CHAUMONTET","10","7.6","60","2024-07-22","OUI","01","937472.37","6541996.27","6.06561","45.93617"
"74213","82749","GRAND ANNECY","P135TER","PI","100",NULL,"2008-12-01","CHEMIN DE BROMINES","6.5","5.6","60","2024-07-22","OUI","01","937610.20","6542135.04","6.06746","45.93737"
"74213","66137","GRAND ANNECY","P137","PI",NULL,NULL,"1990-01-01","RUE DE L ARTISANAT","7.7","7.4","60","2019-10-09","OUI","01","938449.75","6541629.98","6.07803","45.93254"
"74213","6283016","GRAND ANNECY","P137BIS","PI","100","125","2022-11-01","RUE DE CHAVANNE","5.3","4.3","60","2024-07-24","OUI","01","938361.62","6541574.01","6.07687","45.93206"
"74213","64278","GRAND ANNECY","P138","PI","150","160","2022-10-01","RUE DE L ARTISANAT","6.8","5.9","120","2024-07-24","OUI","01","938255.69","6541733.01","6.07558","45.93353"
"74213","106925","GRAND ANNECY","P139","PI","150","160","2022-10-01","RUE DE L ARTISANAT","6.6","5.7","120","2024-07-24","OUI","01","938153.57","6541776.79","6.07429","45.93396"
"74213",NULL,"GRAND ANNECY","P13TER","PI","100","125","2024-11-28","RUE DE CHAVANNE",NULL,NULL,NULL,NULL,"OUI","01","938209.94","6541643.63","6.07495","45.93274"
"74213","74432","GRAND ANNECY","P14","PI","65",NULL,"1960-01-01","IMPASSE DES CASTORS","6.3","1","48","2024-07-24","OUI","01","938783.66","6539376.42","6.08121","45.91214"
"74213","64280","GRAND ANNECY","P140","PI",NULL,"125","2007-10-26","RUE DE L ESPACE 55","7","6.5","60","2024-07-24","OUI","01","938480.03","6541750.38","6.07848","45.93361"
"74213","6283015","GRAND ANNECY","P141","PI","150","160","2023-03-29",NULL,"6.5","5.3","120","2024-07-24","OUI","01","937981.04","6541819.79","6.07208","45.93441"
"74213","6283006","GRAND ANNECY","P142","PI","150","160","2023-03-29",NULL,"5.8","4.7","120","2024-07-24","OUI","01","937905.28","6541787.66","6.07109","45.93415"
"74213","6283007","GRAND ANNECY","P143","PI","100","125","2023-05-17",NULL,"5.3","3.8","60","2024-07-24","OUI","01","937994.86","6541723.50","6.07221","45.93354"
"74213","72928","GRAND ANNECY","P15","PI",NULL,NULL,"1960-01-01","N°7 (VOIE COMMUNALE)","5.8","4","60","2024-07-26","OUI","01","938573.88","6539423.26","6.07852","45.91264"
"74213","64662","GRAND ANNECY","P16","PI",NULL,NULL,"1995-01-01","CHEMIN DU PARET","5.2","1","60","2024-07-24","OUI","05","938511.15","6539229.57","6.07762","45.91091"
"74213","82390","GRAND ANNECY","P17","PI",NULL,NULL,"1985-01-01","PASSAGE DES CERISIERS","4.5","1","45","2024-07-24","OUI","01","938464.10","6539198.28","6.07700","45.91065"
"74213","74879","GRAND ANNECY","P18","PI","100","100","1995-01-01","CHEMIN DU PARET","10","1.2","60","2024-07-24","OUI","01","938566.80","6539134.42","6.07829","45.91004"
"74213","74783","GRAND ANNECY","P19","PI","100","100","1960-01-01","ROUTE DE BRASSILLY","10","2.2","60","2024-07-24","OUI","01","938591.27","6538982.35","6.07853","45.90866"
"74213","64720","GRAND ANNECY","P20","PI","100","100","1960-01-01","ROUTE DE BRASSILLY","8.4","1.3","60","2024-07-24","OUI","01","938443.59","6538809.28","6.07654","45.90716"
"74213","74782","GRAND ANNECY","P21","PI",NULL,NULL,"1960-01-01","PASSAGE DE BRASSILLY","7","1","50","2024-07-24","OUI","01","938326.46","6538977.67","6.07511","45.90871"
"74213","74281","GRAND ANNECY","P22","PI","100","100","1988-01-01","ROUTE DE BRASSILLY","7","1.9","60","2024-07-24","OUI","01","938161.84","6538842.92","6.07292","45.90756"
"74213","64721","GRAND ANNECY","P23","PI","100","100","1960-01-01","ROUTE DE BRASSILLY","7.4","1.2","60","2024-07-24","OUI","01","938311.81","6538752.03","6.07481","45.90669"
"74213",NULL,"GRAND ANNECY","P23BIS","PI","100","125","2021-03-17","ROUTE DE BRASSILLY","8","1.7","60","2024-07-24","OUI","01","938333.76","6538693.26","6.07506","45.90615"
"74213","80166","GRAND ANNECY","P24","PI",NULL,NULL,NULL,"ROUTE DES COLLINES","9.2","6","60","2024-07-24","OUI","01","937917.41","6539230.66","6.06997","45.91113"
"74213","83206","GRAND ANNECY","P25","PI",NULL,"100","1970-01-01","ROUTE DES MARAICHERES","10.3","6.7","60","2024-07-25","OUI","01","938134.50","6539328.08","6.07281","45.91193"
"74213","74368","GRAND ANNECY","P26","PI",NULL,NULL,"1980-01-01","ROUTE DES MARAICHERES","4.6","2","60","2024-07-25","OUI","01","938275.58","6539459.86","6.07470","45.91307"
"74213","74369","GRAND ANNECY","P27","PI",NULL,NULL,"1980-01-01","IMPASSE DES PETITES COMBES","5","2.2","60","2024-07-25","OUI","01","938285.54","6539371.29","6.07478","45.91227"
"74213","74878","GRAND ANNECY","P28","PI",NULL,NULL,"1980-01-01","IMPASSE DES PETITES COMBES","5","3","60","2024-07-25","OUI","01","938383.02","6539451.39","6.07608","45.91296"
"74213","74881","GRAND ANNECY","P29","PI",NULL,NULL,"1980-01-01","IMPASSE DES NOISETIERS","5.5","3.7","60","2024-07-25","OUI","01","938484.40","6539511.66","6.07742","45.91346"
"74213","74880","GRAND ANNECY","P30","PI",NULL,NULL,"1980-01-01","ROUTE DU PETIT CLOS","4.7","2.2","60","2024-07-29","OUI","01","938399.83","6539605.18","6.07637","45.91433"
"74213","6281927","GRAND ANNECY","P30BIS","PI","100","125","2019-03-01","ROUTE DES VIGNES","10.2","1","48","2024-07-29","OUI","01","938320.12","6539559.30","6.07532","45.91395"
"74213","75259","GRAND ANNECY","P31","PI",NULL,NULL,"1980-01-01","ROUTE DU PETIT CLOS","5.1","1.6","60","2024-07-29","OUI","01","938458.67","6539736.43","6.07720","45.91549"
"74213","79003","GRAND ANNECY","P32","PI",NULL,NULL,"1980-01-01","ROUTE DES VIGNES","8.6","6","60","2024-07-29","OUI","01","938385.92","6539816.81","6.07630","45.91624"
"74213","6281926","GRAND ANNECY","P32BIS","PI","100","125","2019-03-01","ROUTE DES VIGNES","9.6","1.3","60","2024-07-29","OUI","01","938338.06","6539643.04","6.07559","45.91470"
"74213","64661","GRAND ANNECY","P33","PI",NULL,"100",NULL,"ROUTE DES VIGNES","6.9","5.3","60","2024-07-29","OUI","01","938309.34","6539869.14","6.07534","45.91674"
"74213","65093","GRAND ANNECY","P34","PI","100","100","1993-01-01","ROUTE DES VIGNES","6.8","5.7","60","2024-07-29","OUI","01","938334.78","6540005.75","6.07573","45.91796"
"74213","64723","GRAND ANNECY","P35","PI",NULL,NULL,"1970-01-01","ROUTE DE VERNOD","6","5.1","60","2024-07-25","OUI","01","938256.53","6539955.49","6.07470","45.91754"
"74213","119694","GRAND ANNECY","P35BIS","PI",NULL,"125","2999-12-31","CHEMIN DES PERDRIX","6.6","5.5","60","2024-07-25","OUI","01","938204.13","6540052.40","6.07407","45.91843"
"74213","82744","GRAND ANNECY","P36","PI",NULL,NULL,NULL,"CHEMIN DE GERBASSIER","4.6","3.5","60","2024-07-25","OUI","01","938129.20","6539873.01","6.07302","45.91684"
"74213","74976","GRAND ANNECY","P37","PI","65","60","2019-09-09","CHEMIN DE GERBASSIER","4.2","1","37","2024-07-25","OUI","01","937971.78","6539679.68","6.07089","45.91515"
"74213","64725","GRAND ANNECY","P38","PI","80",NULL,"1975-01-01","IMPASSE DE MONOD","4.8","1.3","60","2024-07-25","OUI","01","937950.10","6539541.42","6.07054","45.91392"
"74213","64724","GRAND ANNECY","P39","PI",NULL,NULL,"1970-01-01","ROUTE DE VERNOD","5.2","4.3","60","2024-07-25","OUI","01","938194.86","6539840.31","6.07385","45.91652"
"74213","75680","GRAND ANNECY","P39BIS","PI",NULL,NULL,"1970-01-01","ROUTE DE VERNOD","4.7","3.8","60","2024-07-25","OUI","01","938095.07","6539668.25","6.07248","45.91501"
"74213","64722","GRAND ANNECY","P40","PI",NULL,"100",NULL,"CHEMIN DE MONOD","5","4","60","2024-07-25","OUI","01","937842.16","6539546.47","6.06915","45.91400"
"74213","74009","GRAND ANNECY","P41","PI","100","100","1987-01-01","CHEMIN DES VIOLETTES","5.2","4.2","60","2024-12-04","OUI","01","937811.26","6539330.11","6.06865","45.91206"
"74213","74008","GRAND ANNECY","P42","PI",NULL,NULL,NULL,"ROUTE DES COLLINES","7.6","1","33","2024-07-24","OUI","01","938036.70","6539466.69","6.07162","45.91321"
"74213","74010","GRAND ANNECY","P43","PI","100","100","1987-01-01","CHEMIN DES VIOLETTES","5","4","60","2024-07-23","OUI","01","937735.23","6539504.75","6.06775","45.91366"
"74213","81711","GRAND ANNECY","P44","PI","100","100","1997-01-01","CHEMIN DES PACHEUX","5.7","3.4","60","2024-07-23","OUI","01","937551.66","6539381.16","6.06533","45.91261"
"74213","74011","GRAND ANNECY","P45","PI",NULL,NULL,NULL,"CHEMIN DES MALADIERES","4.9","4","60","2024-07-23","OUI","01","937597.79","6539639.90","6.06605","45.91493"
"74213","75975","GRAND ANNECY","P46","PI","40",NULL,"1970-01-01","CHEMIN DES MALADIERES","4.7","0","0","2017-09-21","OUI","01","937508.33","6539675.87","6.06491","45.91528"
"74213","79004","GRAND ANNECY","P47","PI","100","100","1987-01-01","ROUTE DE MONOD","5.6","4.6","60","2024-07-23","OUI","01","937572.60","6539732.83","6.06577","45.91577"
"74213","6281659","GRAND ANNECY","P47BIS","PI","100","125","2018-07-25","ROUTE FRANCOIS GRUFFAZ","5.3","3.9","60","2024-07-23","OUI","01","937750.74","6539633.56","6.06802","45.91482"
